Location,x,t,nKx
United States of America,40,2040,23868590
United States of America,45,2040,24269192
United States of America,50,2040,23377834
United States of America,55,2040,21866615
United States of America,60,2040,19775541
United States of America,65,2040,18596602
United States of America,70,2040,17859114
United States of America,75,2040,16931656
United States of America,80,2040,13891681
United States of America,85,2040,9228973
United States of America,90,2040,4296241
United States of America,95,2040,1208377
United States of America,100,2040,204674
United States of America,0,2041,19701389
United States of America,5,2041,19862789
United States of America,10,2041,19573074
United States of America,15,2041,19479119
United States of America,20,2041,20559473
United States of America,25,2041,22662841
United States of America,30,2041,24409051
United States of America,35,2041,24706013
United States of America,40,2041,24067174
United States of America,45,2041,24057431
United States of America,50,2041,23698826
United States of America,55,2041,22003566
United States of America,60,2041,20220525
United States of America,65,2041,18266235
United States of America,70,2041,18014475
United States of America,75,2041,16737976
United States of America,80,2041,14117096
United States of America,85,2041,9531423
United States of America,90,2041,4549881
United States of America,95,2041,1315210
United States of America,100,2041,215833
United States of America,0,2042,19656392
United States of America,5,2042,19914330
United States of America,10,2042,19656748
United States of America,15,2042,19564181
United States of America,20,2042,20321635
United States of America,25,2042,22562532
United States of America,30,2042,24067335
United States of America,35,2042,24930829
United States of America,40,2042,24262503
United States of America,45,2042,23858256
United States of America,50,2042,23990773
United States of America,55,2042,22167289
United States of America,60,2042,20609897
United States of America,65,2042,18175009
United States of America,70,2042,18082390
United States of America,75,2042,16508183
United States of America,80,2042,14268803
United States of America,85,2042,9734907
